,brand,title,url,price,star,starNum,feature,productDscrp,view_url
65,造訪 HP 品牌旗艦店,"HP 最新的 15.6 吋 HD 觸控螢幕筆記型電腦,Intel Core i3-1115G4(Beat i5-1035G4),16GB RAM,1TB NVMe SSD,快速充電,相機,全尺寸鍵盤,WiFi,HDMI,USB-A&C,Win 11 Home S,CUE 配件",https://www.amazon.com/-/zh_TW/HP-%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i3-1115G4-i5-1035G4/dp/B0C4Z5PL1M/ref=sr_1_33?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-33,489.0,4.5,39,"品牌: HP
螢幕尺寸: 15.6 Inches
硬碟大小: 1 TB
CPU 型號: Intel Core i3
已安裝隨機存取記憶體大小: 16 GB
作業系統: Windows 11 Home
顯示卡描述: 整合
圖形輔助處理器: Intel UHD Graphics
查看更多","處理器:Intel Core i3-1115G4、2 核心和 4 執行緒、3.00GHz 基本時鐘、高達 4.10GHz Boost 時脈圖形:Intel UHD 圖形螢幕:15.6 吋對角線、HD (1366 x 768)、觸控、微邊緣、BrightView 系統:Windows 11 Home in S 模式記憶體:升級至 16GB RAM 儲存。 年齡:升級至1TB PCIe SSD 連接埠:1 個多格式 SD 媒體讀卡機 1 個 SuperSpeed USB Type-C 5Gbps 訊號速率2 x SuperSpeed USB Type-A 5Gbps 訊號速率1 x HDMI 1.4b 1 x AC 智慧型針腳 1 x 耳機/麥克風組合 電池壽命:長達 11 小時 (視訊播放),長達 9 小時 (無線串流) 相機:HP True Vision 720p HD 相機 具有時間雜訊降低功能,同時整合式雙陣列數位麥克風 HP 快速充電:約 45 分鐘可充電 0 至 50% 全尺寸鍵盤:使用全尺寸鍵盤和整合式數字鍵盤舒適地工作尺寸:14.1 x 9.53 x 0.71 英吋 重量:1.7 公斤",https://www.amazon.com/-/zh_TW/HP-%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i3-1115G4-i5-1035G4/product-reviews/B0C4Z5PL1M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
66,造訪 HP 品牌旗艦店,"HP X500 - 有線 USB 滑鼠,適用於 Windows PC 桌上型電腦、筆記型電腦、Mac、電腦和 Chromebook,適用於右手或左手使用(E5E76AA#ABA)",https://www.amazon.com/-/zh_TW/HP-X500-%E6%A1%8C%E4%B8%8A%E5%9E%8B%E9%9B%BB%E8%85%A6%E3%80%81%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6%E3%80%81Mac%E3%80%81%E9%9B%BB%E8%85%A6%E5%92%8C-Chromebook-%E9%81%A9%E7%94%A8%E6%96%BC%E5%8F%B3%E6%89%8B%E6%88%96%E5%B7%A6%E6%89%8B%E4%BD%BF%E7%94%A8/dp/B08VJDGK2H/ref=sr_1_34?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-34,11.99,4.6,2211,"品牌: HP
顏色: 黑色
連線技術: USB
特殊功能: 人體工學設計
動作偵測技術: 光学",,https://www.amazon.com/-/zh_TW/HP-X500-%E6%A1%8C%E4%B8%8A%E5%9E%8B%E9%9B%BB%E8%85%A6%E3%80%81%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6%E3%80%81Mac%E3%80%81%E9%9B%BB%E8%85%A6%E5%92%8C-Chromebook-%E9%81%A9%E7%94%A8%E6%96%BC%E5%8F%B3%E6%89%8B%E6%88%96%E5%B7%A6%E6%89%8B%E4%BD%BF%E7%94%A8/product-reviews/B08VJDGK2H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
67,造訪 HP 品牌旗艦店,"HP 15 吋筆記型電腦,FHD 顯示器,Intel Core i3-1215U,8 GB RAM,128 GB SSD,Intel UHD Graphics,Windows 11 Home in S 模式,15-dy5599nr (2023)",https://www.amazon.com/-/zh_TW/%E5%90%8B%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i3-1215U-Graphics-Windows-15-dy5599nr/dp/B0BVD8LZQL/ref=sr_1_35?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-35,354.0,3.8,45,"品牌: HP
型號名稱: i3 第 12 代 15-dy5599nr
螢幕尺寸: 15.6 Inches
顏色: 灰色
硬碟大小: 128 GB
CPU 型號: Core i3
已安裝隨機存取記憶體大小: 8 GB
作業系統: Windows 11 Home
查看更多",,https://www.amazon.com/-/zh_TW/%E5%90%8B%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i3-1215U-Graphics-Windows-15-dy5599nr/product-reviews/B0BVD8LZQL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
68,造訪 HP 品牌旗艦店,HP 惠普 ENVY 6455e 無線彩色多功能印表機 6 個月免費墨水 HP + (223R1A),https://www.amazon.com/-/zh_TW/ENVY-6455e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E5%80%8B%E6%9C%88%E5%85%8D%E8%B2%BB%E5%A2%A8%E6%B0%B4-223R1A/dp/B08XYRDKDV/ref=sr_1_36?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-36,,4.0,5277,"品牌: HP
連線技術: USB
印刷技術: 喷墨
特殊功能: 自動雙工, 貼花印刷, 网络就绪, 能源之星認證, 自动双工, 贴花打印, 網路就緒, 啟用雲端列印
顏色: 白色
產品推薦用途: 家居, 办公室
型號名稱: HP ENVY 6455e
查看更多",,https://www.amazon.com/-/zh_TW/ENVY-6455e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E5%80%8B%E6%9C%88%E5%85%8D%E8%B2%BB%E5%A2%A8%E6%B0%B4-223R1A/product-reviews/B08XYRDKDV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
69,造訪 HP 品牌旗艦店,HP - 14 吋筆記型電腦 - AMD Ryzen 3 - 8GB 記憶體 - 128GB SSD - 天然銀 - 型號 14-fq0033dx,https://www.amazon.com/-/zh_TW/HP-%E5%90%8B%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Ryzen-128GB-14-fq0033dx/dp/B0B9DMZVV2/ref=sr_1_37?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-37,296.1,4.3,92,"品牌: HP
型號名稱: 14-fq0033dx
螢幕尺寸: 14 Inches
硬碟大小: 128 GB
CPU 型號: Ryzen 3
已安裝隨機存取記憶體大小: 8 GB
作業系統: Windows 11 S
顯示卡描述: 整合
查看更多","檢視更多、更少攜帶:在 14 吋微邊緣邊框顯示屏上查看更多螢幕。 輕薄的設計使這款電腦可輕鬆隨身攜帶。 可靠的效能:利用 AMD 處理器的效能來解決最繁忙的日子。 節省更多您喜愛的商品,並為您的所有相片、影片和文件提供充足的儲存空間。 協助您關注於您小型企業的解決方案 Intel®小型企業優勢(Intel® SBA)協助無受管網路的小型企業能夠管理安全與生產力課內建精密觸控板,支援多點觸控,加速導航和生產力。",https://www.amazon.com/-/zh_TW/HP-%E5%90%8B%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Ryzen-128GB-14-fq0033dx/product-reviews/B0B9DMZVV2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
70,造訪 HP 品牌旗艦店,"HP X3000 G2 無線滑鼠 - 左右手通用 3 鍵控制和滾輪多表面技術,1600 DPI 光學感應器獲勝,鉻,Mac OS 長達 15 個月的電池壽命(28Y30AA#ABA,黑色)",https://www.amazon.com/-/zh_TW/HP-X3000-G2-%E7%84%A1%E7%B7%9A%E6%BB%91%E9%BC%A0-%E9%8D%B5%E6%8E%A7%E5%88%B6%E5%92%8C%E6%BB%BE%E8%BC%AA%E5%A4%9A%E8%A1%A8%E9%9D%A2%E6%8A%80%E8%A1%93/dp/B08NM2GF2V/ref=sr_1_38?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-38,14.99,4.6,23651,"品牌: HP
顏色: 黑色
連線技術: 藍牙
特殊功能: 無線, 便攜
動作偵測技術: 光學",,https://www.amazon.com/-/zh_TW/HP-X3000-G2-%E7%84%A1%E7%B7%9A%E6%BB%91%E9%BC%A0-%E9%8D%B5%E6%8E%A7%E5%88%B6%E5%92%8C%E6%BB%BE%E8%BC%AA%E5%A4%9A%E8%A1%A8%E9%9D%A2%E6%8A%80%E8%A1%93/product-reviews/B08NM2GF2V/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
71,造訪 Amazon Renewed 品牌旗艦店,"HP DeskJet Plus 4152 無線多功能彩色噴墨印表機,行動列印,掃描和複印,即時墨水就緒,7FS74A(翻新)",https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTo1MzQ1MDMyNDQ0Nzc2NjQ5OjE2OTcwOTI3NDk6c3BfbXRmOjIwMDA1NTA4NDQ0NzQ5ODo6MDo6&url=%2FDeskJet-%25E7%2584%25A1%25E7%25B7%259A%25E5%25A4%259A%25E5%258A%259F%25E8%2583%25BD%25E5%25BD%25A9%25E8%2589%25B2%25E5%2599%25B4%25E5%25A2%25A8%25E5%258D%25B0%25E8%25A1%25A8%25E6%25A9%259F-%25E6%258E%2583%25E6%258F%258F%25E5%2592%258C%25E8%25A4%2587%25E5%258D%25B0-%25E5%258D%25B3%25E6%2599%2582%25E5%25A2%25A8%25E6%25B0%25B4%25E5%25B0%25B1%25E7%25B7%2592-7FS74A%2Fdp%2FB08KSM8JVG%2Fref%3Dsr_1_39_sspa%3Fkeywords%3DHP%26qid%3D1697092749%26refinements%3Dp_89%253AHP%26s%3Delectronics%26sr%3D1-39-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,74.99,4.1,7288,"品牌: HP
連線技術: Wireless
印刷技術: 喷墨
特殊功能: 無線
產品推薦用途: 家居, 办公室
型號名稱: 7FS74A
印表機輸出: 彩色
作業系統:
查看更多","使用 HP DeskJet Plus 4152 多合一印表機,可滿足您家庭辦公室需求的現代多工處理。 專為節省時間而設計,使用 35 頁的自動文件送紙器,輕鬆列印、掃描和複製日常文件。 使用雙頻 Wi-Fi 自動重設和高速內建 USB 連接埠,獲得更好的範圍和更可靠的連接。 只需幾個簡單的步驟即可使用智慧型手機設定印表機,然後使用 HP Smart 應用程式從任何裝置連接和列印。 使用 HP Smart 應用程式,您還可以獲得高品質的行動掃描、複製和共享到 Dropbox、Google Drive、電子郵件或雲端,並透過在途中的傳真來節省時間。 這款印表機甚至可以為您訂購墨水,並在使用 HP Instant Ink 配送服務不足時自動將其送到您家門口,因此您可以持續擁有出色的列印品質(需要訂閱)。",https://www.amazon.com/-/zh_TW/DeskJet-%E7%84%A1%E7%B7%9A%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%BD%A9%E8%89%B2%E5%99%B4%E5%A2%A8%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E6%8E%83%E6%8F%8F%E5%92%8C%E8%A4%87%E5%8D%B0-%E5%8D%B3%E6%99%82%E5%A2%A8%E6%B0%B4%E5%B0%B1%E7%B7%92-7FS74A/product-reviews/B08KSM8JVG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
72,造訪 HP 品牌旗艦店,"HP 2023 最新 14 吋 HD 超薄筆記型電腦,四核心 Intel Celeron 處理器,4GB RAM,64GB eMMC,網路攝影機,HDMI,Wi-Fi,長達 11 小時,Windows 11 S + 1 年 Office 365+Hubxcel配件,黑色",https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTo1MzQ1MDMyNDQ0Nzc2NjQ5OjE2OTcwOTI3NDk6c3BfbXRmOjMwMDAwNTY4NTA0NjAwMjo6MDo6&url=%2FHP-14-%25E8%25B6%2585%25E8%2596%2584%25E7%25AD%2586%25E8%25A8%2598%25E5%259E%258B%25E9%259B%25BB%25E8%2585%25A6-Celeron-Hubxcel%25E9%2585%258D%25E4%25BB%25B6%2Fdp%2FB0C923K9Y2%2Fref%3Dsr_1_40_sspa%3Fkeywords%3DHP%26qid%3D1697092749%26refinements%3Dp_89%253AHP%26s%3Delectronics%26sr%3D1-40-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,239.0,3.4,11,"品牌: HP
型號名稱: 最新的 HP 14 吋筆記型電腦
螢幕尺寸: 14 Inches
顏色: 黑色
硬碟大小: 64 GB
CPU 型號: Celeron N
已安裝隨機存取記憶體大小: 4 GB
作業系統: Windows 11 Home
查看更多","2023 年 HP 14 吋筆記型電腦:專為始終保持連線的生活而設計,靈活的 HP Stream 筆記型電腦可讓您輕鬆從作業主力轉移到串流您最喜愛的節目。 處理器:Intel Celeron N4000 處理器圖形:Intel UHD 圖形作業系統:Windows 11 Home S 模式 64 位元記憶體:4GB DDR4 SDRAM 硬碟:64GB eMMC 光碟機: 無顯示:14 吋對角線 HD SVA BrightView WLED-backlit,220 nits,45% NTSC (1366 x 76 8)觸摸屏:否 連接:Realtek 802.11b/g/n/ac (2x2) 和藍牙 4.2 組合音訊:雙喇叭鍵盤:美國英語,非背光內建高清網路攝像頭:HP True Vision 720p HD 攝影機與整合式雙陣列數位麥克風媒體驅動:多格式 SD 媒體讀卡機連接埠:2 x USB 3.1 Gen 1 (僅資料傳輸)1 x USB 2.01 x 交流 smart pin1 x HDMI 1.41 x 耳機輸出/麥克風輸入組合插孔電池壽命:長達 11 小時(視頻播放)3 芯,41 Wh鋰離子棱柱電池 顏色:黑色 尺寸 長 x 寬 x 高 (英寸):13.27 x 8.90 x 0.70 重量:3.4 磅 配件:驗證Hubxcel。 循環故事",https://www.amazon.com/-/zh_TW/HP-14-%E8%B6%85%E8%96%84%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Celeron-Hubxcel%E9%85%8D%E4%BB%B6/product-reviews/B0C923K9Y2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
73,造訪 HP 品牌旗艦店,HP 64 黑色/三色墨水匣(2 入) | 適用於 HP ENVY Inspire 7950;ENVY Photo 6200、7100、7800;探戈系列 | 符合即時墨水 | X4D92AN,https://www.amazon.com/-/zh_TW/64-Inspire-6200%E3%80%817100%E3%80%817800-%E7%AC%A6%E5%90%88%E5%8D%B3%E6%99%82%E5%A2%A8%E6%B0%B4-X4D92AN/dp/B06ZY9LP74/ref=sr_1_41?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-41,,4.6,19411,"型號名稱: X4D92AN#140
品牌: HP
墨水顏色: 黑色、三色
頁面產量: 200
相容裝置: 打印机
特殊功能: 三色
相容性選項: OEM
顏色: 三色與黑色
查看更多",,https://www.amazon.com/-/zh_TW/64-Inspire-6200%E3%80%817100%E3%80%817800-%E7%AC%A6%E5%90%88%E5%8D%B3%E6%99%82%E5%A2%A8%E6%B0%B4-X4D92AN/product-reviews/B06ZY9LP74/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
74,造訪 HP 品牌旗艦店,HP Sprocket 2x3 口袋相印機 優質 Zink 黏性背相紙 相容於 HP Sprocket 口袋相印機,https://www.amazon.com/-/zh_TW/Sprocket-2x3-%E5%8F%A3%E8%A2%8B%E7%9B%B8%E5%8D%B0%E6%A9%9F-Zink-%E9%BB%8F%E6%80%A7%E8%83%8C%E7%9B%B8%E7%B4%99/dp/B01NC01X35/ref=sr_1_42?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-42,,4.8,40793,"品牌: HP
顏色: 20 張/白色
商品重量: 0.8 Ounces
紙張表面處理: Glossy
紙張尺寸: 2-x-3-inch","HP Sticky-Backed Photo Paper, 20 sheets, 2x3-inch for use with the HP Sprocket Photo Printer. Instant. Sharable. Fun. Turn your favorite photos into sharable fun with HP Photo Paper. Easily load them into your HP Sprocket Photo Printer and start printing smudge-free, colorful prints instantly. And they're designed with a peel-and-stick back, so your favorite moments can be more than just another social post. Adhesive small stickers. ZINK Technology and trademarks from ZINK. Used under license.",https://www.amazon.com/-/zh_TW/Sprocket-2x3-%E5%8F%A3%E8%A2%8B%E7%9B%B8%E5%8D%B0%E6%A9%9F-Zink-%E9%BB%8F%E6%80%A7%E8%83%8C%E7%9B%B8%E7%B4%99/product-reviews/B01NC01X35/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
75,造訪 HP 品牌旗艦店,"HP 17 筆記型電腦,17.3 吋 HD+ 顯示器,第 11 代 Intel Core i3-1125G4 處理器,8GB RAM,256GB SSD,Wi-Fi,HDMI,網路攝影機,Windows 11 Home,銀色",https://www.amazon.com/-/zh_TW/%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i3-1125G4-256GB-Windows/dp/B0C3RPLW47/ref=sr_1_43?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-43,414.9,4.8,13,"品牌: HP
型號名稱: TPN-I139_320M3AV
螢幕尺寸: 17.3 Inches
顏色: 銀色
硬碟大小: 256 GB
CPU 型號: Core i3 Family
已安裝隨機存取記憶體大小: 8 GB
作業系統: Windows 11 Home
查看更多","主要特點和優點:
CPU:第 11 代 Intel Core i3-1125G4 處理器(4 個核心、8 個執行緒、8MB L3 智慧型快取記憶體、2.0 GHz 的時脈速度、最高 3.7 GHz、Turbo 頻率最高可達 3.7 GHz)
記憶體:高達 32GB DDR4 RAM
硬碟:高達 2TB PCIe NVMe M.2 固態硬碟。
作業系統:Windows 11 Home
圖形:Intel UHD 顯示卡
顯示器:17.3 吋對角線、HD+(1600 x 900)、防眩光、250 尼特、60% NTSC
背光鍵盤:否
連接埠:
1 個 SuperSpeed USB Type-C 5Gbps 訊號速率
2 x SuperSpeed USB Type-A 5Gbps 訊號速率
1 個 HDMI 1.4b
1 個耳機/麥克風組合
音訊:雙喇叭
網路攝影機:HP True Vision 720p HD 相機,具有時間雜訊抑制和整合式雙陣列數位麥克風
無線連接:Wi-Fi 和藍牙
尺寸:16 x 10 x 0 英吋
重量:4.5 磅(約 2.1
顏色:銀色",https://www.amazon.com/-/zh_TW/%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i3-1125G4-256GB-Windows/product-reviews/B0C3RPLW47/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
76,造訪 HP 品牌旗艦店,"HP 14 吋超輕筆記型電腦,適合學生和企業 - Intel 四核心處理器,4GB RAM,64GB eMMC,Intel UHD Graphics 600,Wi-Fi,藍牙,網路攝影機,Windows 11 Home in S 模式",https://www.amazon.com/-/zh_TW/HP-14-%E5%90%8B%E8%B6%85%E8%BC%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-%E9%81%A9%E5%90%88%E5%AD%B8%E7%94%9F%E5%92%8C%E4%BC%81%E6%A5%AD-Graphics/dp/B0CG85NVTQ/ref=sr_1_44?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-44,249.99,4.8,171,"品牌: HP
型號名稱: HP 筆記型電腦
螢幕尺寸: 14 Inches
顏色: 白色
硬碟大小: 64 GB
CPU 型號: Celeron
已安裝隨機存取記憶體大小: 4 GB
作業系統: Windows 11 S
查看更多","聲明:
原始印章僅開放升級。 如果電腦有修改,則會開啟製造商包裝盒以進行測試和檢查,並安裝升級以達到廣告規格。
品牌:HP
處理器:IntelCeleron N4120
操作系統: Windows 11 Home in S 模式
處理器型號:N4120
圖形:Intel UHD Graphics 600
圖形類型:集成
處理器核心:4 核心
處理器速度(最高):2.80GHz
處理器品牌:Intel
系列: HP 筆記型電腦
螢幕尺寸:14 吋
螢幕解析度:1366 x 768(HD)
記憶體:高達 16GB RAM
記憶體類型 (RAM):DDR4
儲存類型:eMMC +SSD
硬碟:高達 64GB eMMC + 512GB SSD
無線連接:Wi-Fi 5、藍牙
顏色:白色
連接埠和插槽:
1 個 HDMI 1.4b
2 個 USB Type-A 3.0
1 個 USB Type-C 3.0
1 個多格式 SD 媒體讀卡器
1 個耳機/麥克風組合
尺寸:寬 12.76 x 深 8.86 x 高 0.71 公分
重量:1.5 公斤",https://www.amazon.com/-/zh_TW/HP-14-%E5%90%8B%E8%B6%85%E8%BC%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-%E9%81%A9%E5%90%88%E5%AD%B8%E7%94%9F%E5%92%8C%E4%BC%81%E6%A5%AD-Graphics/product-reviews/B0CG85NVTQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
77,造訪 HP 品牌旗艦店,"HP Stream 筆記型電腦,14 吋 HD 顯示器,Intel Celeron N4120 處理器,16GB 記憶體,320GB 儲存空間(64GB eMMC + 256GB 記憶卡),1 年 Office 365,網路攝影機,HDMI,Wi-Fi,USB-C,Windows 11 家用,白色,JVQ MP",https://www.amazon.com/-/zh_TW/Stream-14-Celeron-Office-Windows/dp/B0C7P5YJRR/ref=sr_1_45?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-45,297.55,4.1,119,"品牌: HP
型號名稱: 串流筆記型電腦
螢幕尺寸: 14 Inches
顏色: 白色
硬碟大小: 256 GB
CPU 型號: Celeron
已安裝隨機存取記憶體大小: 16 GB
作業系統: Windows 11 Home
查看更多","主要特點和優點:
CPU:Intel Celeron N4120(高達 2.6 GHz 突發頻率、4 MB L2 快取記憶體、4 核心、4 個執行緒)
記憶體:高達 16GB DDR4 RAM
硬碟:320GB 儲存空間(64GB eMMC + 256GB USB)
作業系統:Windows 10 Home
顯示器:14 吋對角線、HD (1366 x 768)、微邊緣、防眩光、220 尼特、45% NTSC
連接埠:1 個 SuperSpeed USB Type-C 5Gbps 訊號速率;2 個 SuperSpeed USB Type-A 5Gbps 訊號速率;1 個 HDMI 1.4;1 個 RJ-45;1 個 AC 智慧型引腳;1 個耳機/麥克風組合
影片:Intel UHD 顯示卡
網路攝影機:HP True Vision 720p HD 相機附整合式數位麥克風
音訊:雙喇叭
光碟機: 無
無線連接:Realtek RTL8821CE 802.11a/b/g/n/ac (1x1) Wi-Fi 和藍牙 4.2 組合
電池:3 芯,41Wh 鋰離子電池
重量:1.5 公斤
顏色:白色",https://www.amazon.com/-/zh_TW/Stream-14-Celeron-Office-Windows/product-reviews/B0C7P5YJRR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
78,造訪 HP 品牌旗艦店,"HP 67XL 高印量黑色和三色墨水匣,2 件組,3YP30AN",https://www.amazon.com/-/zh_TW/HP-67XL-%E9%AB%98%E5%8D%B0%E9%87%8F%E9%BB%91%E8%89%B2%E5%92%8C%E4%B8%89%E8%89%B2%E5%A2%A8%E6%B0%B4%E5%8C%A3-%E4%BB%B6%E7%B5%84-3YP30AN/dp/B08SWN848G/ref=sr_1_46?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-46,,4.7,1250,"品牌: HP
墨水顏色: 三色
頁面產量: 240
相容裝置: 打印机
特殊功能: 高印量
相容性選項: Compatible
顏色: 黑色;三色
兼容的打印机型号:
查看更多","相容於 HP 型號:DeskJet:1255、2710e、2720e、2721e、2722e、2723e、2724、2725、2732、2734e、2742e、2755、2755e、2e、2755e、41、41、41、41、41、41、41、41、41、41、41、41、41、41、41、41、二十二、四十一23e、4130e、4132e、4133e、4152e、4155e、4158e、Plus 4122、Plus 4132、Plus 4140、Plus 4152、Plus 4155、Plus 4158Envy:6010e、6022e、6030e 二月六零三日 4e、6050e、6052、6052e、6055e、6075e、6420e、6422e、6430e、6432e、6450e、6452e、6454e、6455e、6458e、6475e、Pro 6420、Pro 6458、6458、6420、Pro 6420454545458、Pro 645454545458專業版647 5e 列印高品質文件與原廠 HP 墨水匣,旨在提供無憂的效能和一致的結果,您可以依靠。 原廠 HP 墨水匣是唯一使用 HP 印表機精確開發的墨水匣,可提供可靠的品質、結果和一致的效能。 包裝盒內含:2 個全新 HP 67 墨水匣 - 1 個高印量黑色和1 個三色 (3YP30AN) 頁印量高達 240 頁黑頁、100 頁彩色頁 列印更多頁、更少更換墨盒並節省金錢,與標準墨盒相比,使用高印量墨盒和組合包。 有助於避免浪費 - 專為長時間使用而設計,有助於減少或消除材料使用,並可能節省金錢。 回收解決方案 - 旨在鼓勵回收,幫助您將材料從垃圾填埋場轉移。 墨水匣採用 EPEAT 青銅/銀認證或 Blue Angel 認證印表機進行測試。 EPEAT 的環境標準涵蓋了從設計到生命週期的完整產品。 排名三層:青銅、銀或金。 包含回收內容 - 詳情請參閱規格",https://www.amazon.com/-/zh_TW/HP-67XL-%E9%AB%98%E5%8D%B0%E9%87%8F%E9%BB%91%E8%89%B2%E5%92%8C%E4%B8%89%E8%89%B2%E5%A2%A8%E6%B0%B4%E5%8C%A3-%E4%BB%B6%E7%B5%84-3YP30AN/product-reviews/B08SWN848G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
79,造訪 HP 品牌旗艦店,HP 惠普 63xl 黑色和彩色墨水匣 (OEM),https://www.amazon.com/-/zh_TW/HP-%E6%83%A0%E6%99%AE-63xl-%E9%BB%91%E8%89%B2%E5%92%8C%E5%BD%A9%E8%89%B2%E5%A2%A8%E6%B0%B4%E5%8C%A3-OEM/dp/B005T53LA2/ref=sr_1_47?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-47,,4.7,100,"品牌: HP
墨水顏色: 黑色
頁面產量: 550
相容裝置: 打印机
特殊功能: 三色
相容性選項: OEM
顏色: 黑色",HP 63Xl 高印量黑白三色印表機組合,https://www.amazon.com/-/zh_TW/HP-%E6%83%A0%E6%99%AE-63xl-%E9%BB%91%E8%89%B2%E5%92%8C%E5%BD%A9%E8%89%B2%E5%A2%A8%E6%B0%B4%E5%8C%A3-OEM/product-reviews/B005T53LA2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
80,造訪 HP 品牌旗艦店,"HP 134A 黑色碳粉盒 | 適用於 HP LaserJet M209 系列,HP LaserJet MFP M234 系列 | W1340A",https://www.amazon.com/-/zh_TW/134A-%E9%BB%91%E8%89%B2%E7%A2%B3%E7%B2%89%E7%9B%92-LaserJet-M209-W1340A/dp/B08QMQNR76/ref=sr_1_48?keywords=HP&qid=1697092749&refinements=p_89%3AHP&s=electronics&sr=1-48,,4.7,725,"品牌: HP
顏色: 黑色
商品重量: 499 公克
包含的元件: 碳粉盒
相容裝置: HP LaserJet MFP M234dw (6GW99F#BGJ)",,https://www.amazon.com/-/zh_TW/134A-%E9%BB%91%E8%89%B2%E7%A2%B3%E7%B2%89%E7%9B%92-LaserJet-M209-W1340A/product-reviews/B08QMQNR76/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
